Year,Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
2019,Brazil,Amanco,0,0,0,1,0,0,0,0,1,3,419
2019,Brazil,Tudo Green Açaí,0,1,0,0,0,0,0,0,1,3,419
2019,Brazil,Pinguim Sorvete,0,0,0,0,0,1,0,0,1,3,419
2019,Brazil,Trigre,0,0,0,1,0,0,0,0,1,3,419
2019,Brazil,Toffano Produtos Alimentícios,0,0,0,0,0,1,0,0,1,3,419
2019,Brazil,Serra Negra,0,0,0,0,1,0,0,0,1,3,419
2019,Brazil,Tek,0,1,0,0,0,0,0,0,1,3,419
2019,Brazil,Tampico Bevarages,0,0,0,0,1,0,0,0,1,3,419
2019,Brazil,Prefeitura Local,0,1,0,0,0,0,0,0,1,3,419
2019,Brazil,Pé De Moça,0,0,0,0,0,1,0,0,1,3,419
2019,Brazil,Bom Sabor,0,0,0,1,0,0,0,0,1,3,419
2019,Brazil,Amendupã Produtos Alimentícios Ltda,0,0,0,0,0,1,0,0,1,3,419
2019,Brazil,Subway,0,1,0,0,0,0,0,0,1,3,419
2019,Brazil,Spani,0,1,0,0,0,0,0,0,1,3,419
2019,Brazil,Bioleve,0,0,0,0,1,0,0,0,1,3,419
2019,Brazil,Soberana,0,0,0,0,0,1,0,0,1,3,419
2019,Brazil,Sinco,0,1,0,0,0,0,0,0,1,3,419
2019,Brazil,Dimbinho,0,0,0,0,0,1,0,0,1,3,419
2019,Brazil,Kaskão,0,0,0,0,0,1,0,0,1,3,419
2019,Brazil,Paraíbuna,0,0,0,0,0,1,0,0,1,3,419
2019,Brazil,Ki Sabor,0,0,0,0,0,1,0,0,1,3,419
2019,Brazil,Crocs,0,0,0,0,0,1,0,0,1,3,419
2019,Brazil,Epocler,0,0,0,0,0,1,0,0,1,3,419
2019,Brazil,Extra Power,0,0,0,0,1,0,0,0,1,3,419
2019,Brazil,Criket,0,1,0,0,0,0,0,0,1,3,419
2019,Brazil,Flora,0,0,0,0,0,1,0,0,1,3,419
2019,Brazil,Froneri,0,0,0,0,0,1,0,0,1,3,419
2019,Brazil,Fruteverão,0,0,0,0,0,1,0,0,1,3,419
2019,Brazil,Gilette,0,0,0,1,0,0,0,0,1,3,419
2019,Brazil,Companhia Müller De Bebidas,0,1,0,0,0,0,0,0,1,3,419
2019,Brazil,Himalaia,0,0,0,0,1,0,0,0,1,3,419
2019,Brazil,Hits Power,0,0,0,0,1,0,0,0,1,3,419
2019,Brazil,Cadbury Adams,0,0,0,0,0,1,0,0,1,3,419
2019,Brazil,Airon,0,0,0,0,0,1,0,0,1,3,419
2019,Brazil,Inoar,0,1,0,0,0,0,0,0,1,3,419
2019,Brazil,Kid Lat,0,0,0,0,0,1,0,0,1,3,419
2019,Brazil,Maguary,0,1,0,0,0,0,0,0,1,3,419
2019,Brazil,Paleta Mexicana,0,0,0,0,0,1,0,0,1,3,419
2019,Brazil,Minalba,0,0,0,0,0,1,0,0,1,3,419
2019,Brazil,Milho De Ouro,0,0,0,0,0,1,0,0,1,3,419
2019,Brazil,Mergetlec,0,0,0,0,0,1,0,0,1,3,419
2019,Brazil,Casa Suiça,0,0,0,0,0,1,0,0,1,3,419
2019,Brazil,Kimberly-Clark,0,1,0,0,0,0,0,0,1,3,419
2019,Brazil,Chinnut´S Alimentos,0,0,0,0,0,1,0,0,1,3,419
2019,Brazil,Los Humanos,0,0,0,0,0,1,0,0,1,3,419
2019,Brazil,Lindoya,0,0,0,0,0,1,0,0,1,3,419
2019,Brazil,Clipper,0,1,0,0,0,0,0,0,1,3,419
2019,Brazil,GuaranÃ¡,0,0,0,0,0,0,0,0,0,3,419
2019,Brazil,Hellmans,0,0,0,0,0,0,0,0,0,3,419
2019,Brazil,Sukita,0,0,0,0,0,0,0,0,0,3,419
2019,Brazil,Corote,0,0,0,0,0,0,0,0,0,3,419
2019,Brazil,Prata,0,0,0,0,0,0,0,0,0,3,419
2019,Brazil,Askov,0,0,0,0,0,0,0,0,0,3,419
2019,Brazil,ItubaÃ­na,0,0,0,0,0,0,0,0,0,3,419
2019,Brazil,Natural One,0,0,0,0,0,0,0,0,0,3,419
2019,Brazil,Cristal,0,0,0,0,0,0,0,0,0,3,419
2019,Brazil,Schin,0,0,0,0,0,0,0,0,0,3,419
2019,Brazil,Dolly,0,0,0,0,0,0,0,0,0,3,419
2019,Brazil,Vibe,0,0,0,0,0,0,0,0,0,3,419
2019,Brazil,Non Identified,0,0,0,0,0,0,0,0,0,3,419
2019,Bulgaria,Unbranded,0,0,0,0,8,0,0,0,8,1,15
2019,Bulgaria,Shumensko - Carlsberg Bulgaria,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Nova Brasilia - Jacobs Douwe Egberts BG,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Novest - M - Sahand Ltd.,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Peshtera - mastic,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Pirinsko - Carlsberg Bulgaria,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Prestizh,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Prestizh - Cosmetic Company Rosa,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Speedy,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Lukchecta - Zaharni zavodi,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Tastino wffle,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Test,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,The Coca-Cola Company,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Tuborg,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Zagorka,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Zhivel Agro,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Nestlé,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,"""ESE""",0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,"""Inko"" noodles / Ð®Ñ„ÐºÐ° â€œÐ˜Ð½ÐºÐ¾""",0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Lidl - Argus beer,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Ariana,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Brazil kaffee,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Cherisa,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Crispy waffles,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Derby,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Devin,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Elvan truffles,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Evrikom,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Fiorre Sherry 61,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Fresh,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Istanbul,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Joe waffles,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Kanchevi,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,King,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Lidl,0,0,0,0,0,0,0,0,0,1,15
2019,Bulgaria,Lidl Lager beer,0,0,0,0,0,0,0,0,0,1,15
2019,Burkina Faso,Inconnu,0,0,2000,254,602,113,27,0,2996,1,235
2019,Burkina Faso,Idéale,0,0,0,0,600,0,0,0,600,1,235
2019,Burkina Faso,Babali,0,0,0,0,450,0,0,0,450,1,235
2019,Burkina Faso,Benita Coffee,0,0,0,0,331,0,0,0,331,1,235
2019,Burkina Faso,Kraft Foods,0,0,0,0,251,0,0,0,251,1,235
2019,Burkina Faso,Baradji,0,0,0,0,210,0,0,0,210,1,235
2019,Burkina Faso,Koom,0,0,0,0,200,0,0,0,200,1,235
2019,Burkina Faso,The Coca-Cola Company,0,0,0,0,132,0,0,0,132,1,235
2019,Burkina Faso,Maman,0,0,0,0,100,0,0,0,100,1,235
2019,Burkina Faso,Fadi,0,0,0,0,90,0,0,0,90,1,235
2019,Burkina Faso,Lafi,0,0,0,0,80,0,0,0,80,1,235
2019,Burkina Faso,Nestlé,0,0,0,21,49,0,0,0,70,1,235
2019,Burkina Faso,Flag; Fanta; Faxe; Inconnu,0,0,57,0,0,0,0,0,57,1,235
2019,Burkina Faso,Youki,0,0,0,0,50,0,0,0,50,1,235
2019,Burkina Faso,Djana,0,0,0,0,50,0,0,0,50,1,235
2019,Burkina Faso,Sahel,0,0,0,0,33,0,0,0,33,1,235
2019,Burkina Faso,Saba,0,0,32,0,0,0,0,0,32,1,235
2019,Burkina Faso,Hamilton,0,0,0,0,0,0,25,0,25,1,235
2019,Burkina Faso,Dafani,0,0,0,0,21,0,0,0,21,1,235
2019,Burkina Faso,Vody,0,0,0,15,0,0,0,0,15,1,235
2019,Burkina Faso,House Hold Product,0,0,0,0,0,0,0,6,6,1,235
2019,Burkina Faso,Softcare,0,0,0,5,0,0,0,0,5,1,235
2019,Burkina Faso,Mosquito,0,0,0,5,0,0,0,0,5,1,235
2019,Burkina Faso,Or Bleu,0,0,0,0,4,0,0,0,4,1,235
2019,Burkina Faso,Socuco,0,0,0,4,0,0,0,0,4,1,235
2019,Burkina Faso,Swet Water,0,0,0,0,1,0,0,0,1,1,235
2019,Cameroon,EI Sahely group,0,0,0,0,682,209,0,0,891,10,387
2019,Cameroon,Bakhresa Group,0,0,0,0,621,0,0,0,621,10,387
2019,Cameroon,Les Sociétés Anonymes des Brasseries du Cameroun,0,0,0,13,457,0,0,0,470,10,387
2019,Cameroon,Les Brasseries du Cameroun,0,0,36,24,393,0,0,0,453,10,387
2019,Cameroon,Lion dor,0,0,365,0,0,0,0,0,365,10,387
2019,Cameroon,Unbranded,0,264,58,20,0,0,0,0,342,10,387
2019,Cameroon,Mondelez International,0,0,255,0,0,0,0,0,255,10,387
2019,Cameroon,The Coca-Cola Company,0,0,0,51,174,0,0,0,225,10,387
2019,Cameroon,Whisky Classic,0,0,208,0,0,0,0,0,208,10,387
2019,Cameroon,Monarch Beverage Company,0,0,0,0,161,0,0,0,161,10,387
2019,Cameroon,Café-Rhum,0,0,151,0,0,0,0,0,151,10,387
2019,Cameroon,Djino,0,0,0,0,136,0,0,0,136,10,387
2019,Cameroon,Ufresh,0,0,125,0,7,0,0,0,132,10,387
2019,Cameroon,Parle G,0,0,132,0,0,0,0,0,132,10,387
2019,Cameroon,Dolait,0,41,0,0,89,0,0,0,130,10,387
2019,Cameroon,Brazzeries Du Cameroon,0,0,0,126,0,0,0,0,126,10,387
2019,Cameroon,Nestlé,0,3,86,21,0,16,0,0,126,10,387
2019,Cameroon,Nutrisnack,0,0,119,0,0,0,0,0,119,10,387
2019,Cameroon,Nutri-Milk,0,65,0,0,48,0,0,0,113,10,387
2019,Cameroon,Blu,0,0,110,0,0,0,0,0,110,10,387
2019,Cameroon,Madar,0,0,105,0,0,0,0,0,105,10,387
2019,Cameroon,Bullet,0,0,0,101,0,0,0,0,101,10,387
2019,Cameroon,Ole,0,0,0,98,0,0,0,0,98,10,387
2019,Cameroon,Amie,0,0,83,14,0,0,0,0,97,10,387
2019,Cameroon,Canada Dry Motts,0,0,0,0,94,0,0,0,94,10,387
2019,Cameroon,Fighter,0,0,91,0,0,0,0,0,91,10,387
2019,Cameroon,Société Bic,0,0,79,0,7,0,0,0,86,10,387
2019,Cameroon,Fako Volcanic Spring,0,0,84,0,0,0,0,0,84,10,387
2019,Cameroon,Mambo,0,0,84,0,0,0,0,0,84,10,387
2019,Cameroon,Intafact Beverages Limited,0,0,0,82,0,0,0,0,82,10,387
2019,Cameroon,Société Camerounaise de Fermentations,0,0,74,0,0,0,0,0,74,10,387
2019,Cameroon,Opur,0,0,0,0,73,0,0,0,73,10,387
2019,Cameroon,Houchens Industries,0,0,51,0,21,0,0,0,72,10,387
2019,Cameroon,Special,0,0,0,0,71,0,0,0,71,10,387
2019,Cameroon,Nourisse,0,0,71,0,0,0,0,0,71,10,387
2019,Cameroon,Saba,0,11,60,0,0,0,0,0,71,10,387
2019,Cameroon,O'Choco,0,0,69,0,0,0,0,0,69,10,387
2019,Cameroon,Goal,0,0,67,0,0,0,0,0,67,10,387
2019,Cameroon,Molfix,0,0,0,60,0,0,0,0,60,10,387
2019,Cameroon,Mayor,0,0,0,0,60,0,0,0,60,10,387
2019,Cameroon,Citabac,0,0,0,58,0,0,0,0,58,10,387
2019,Cameroon,Nexttel,0,0,57,0,0,0,0,0,57,10,387
2019,Cameroon,Dura Pack,0,56,0,0,0,0,0,0,56,10,387
2019,Cameroon,Oran,0,0,55,0,0,0,0,0,55,10,387
2019,Cameroon,Perfetti van Melle,0,0,52,0,0,0,0,0,52,10,387
2019,Cameroon,Ochoco,0,0,52,0,0,0,0,0,52,10,387
2019,Cameroon,Dely'S,0,0,47,0,0,0,0,0,47,10,387
2019,Cameroon,P&G,0,0,28,19,0,0,0,0,47,10,387
2019,Cameroon,Brasserie Du Cameroon,0,0,0,0,42,0,0,0,42,10,387
2019,Cameroon,New Food,0,0,41,0,0,0,0,0,41,10,387
2019,Cameroon,Nido,0,0,29,9,0,0,0,0,38,10,387
2019,Cameroon,Kiss Sweet,0,0,38,0,0,0,0,0,38,10,387
2019,Cameroon,Broli,0,5,21,4,7,0,0,0,37,10,387
2019,Cameroon,Joylinks,0,0,34,0,0,0,0,0,34,10,387
2019,Cameroon,Bonbon Kola,0,0,34,0,0,0,0,0,34,10,387
2019,Cameroon,Ok.Food,0,0,34,0,0,0,0,0,34,10,387
2019,Cameroon,Colgate-Palmolive,0,15,0,0,0,19,0,0,34,10,387
2019,Cameroon,Ozil,0,0,34,0,0,0,0,0,34,10,387
2019,Cameroon,Biopharma,0,33,0,0,0,0,0,0,33,10,387
2019,Cameroon,CWAY Group,0,0,0,0,32,0,0,0,32,10,387
2019,Cameroon,Tartina,0,29,0,0,0,3,0,0,32,10,387
2019,Cameroon,Naya,0,0,27,0,0,0,0,0,27,10,387
2019,Cameroon,Pure Bliss,0,0,27,0,0,0,0,0,27,10,387
2019,Cameroon,Sitabac,0,0,0,26,0,0,0,0,26,10,387
2019,Cameroon,Kiss,0,0,13,12,0,0,0,0,25,10,387
2019,Cameroon,La Pasta,0,0,24,0,0,0,0,0,24,10,387
2019,Cameroon,Soticam,0,14,0,0,0,0,10,0,24,10,387
2019,Cameroon,Reaktor,0,0,0,0,23,0,0,0,23,10,387
2019,Cameroon,Cicam,0,0,0,23,0,0,0,0,23,10,387
2019,Cameroon,Sardine,0,0,0,22,0,0,0,0,22,10,387
2019,Cameroon,Sodicam,0,0,0,0,0,21,0,0,21,10,387
2019,Cameroon,Uninope,0,0,0,21,0,0,0,0,21,10,387
2019,Cameroon,Tino,0,0,20,0,0,0,0,0,20,10,387
2019,Cameroon,Faytex,0,0,0,19,0,0,0,0,19,10,387
2019,Cameroon,L And B Menthol,0,0,0,18,0,0,0,0,18,10,387
2019,Cameroon,Mer Du Sud,0,0,0,18,0,0,0,0,18,10,387
2019,Cameroon,Extra Power,0,0,0,18,0,0,0,0,18,10,387
2019,Cameroon,Heineken International,0,0,0,17,0,0,0,0,17,10,387
2019,Cameroon,Panzani,0,0,16,0,0,0,0,0,16,10,387
2019,Cameroon,Curry Powder,0,0,16,0,0,0,0,0,16,10,387
2019,Cameroon,Bril,0,0,16,0,0,0,0,0,16,10,387
2019,Cameroon,Mada,0,0,15,0,0,0,0,0,15,10,387
2019,Cameroon,Malta Guiness,0,0,0,14,0,0,0,0,14,10,387
2019,Cameroon,Big Gum,0,0,14,0,0,0,0,0,14,10,387
2019,Cameroon,Martinal,0,0,13,0,0,0,0,0,13,10,387
2019,Cameroon,Pampers Diapers,0,0,0,12,0,0,0,0,12,10,387
2019,Cameroon,"Mars, Incorporated",0,10,2,0,0,0,0,0,12,10,387
2019,Cameroon,vhuobtc,0,0,0,0,12,0,0,0,12,10,387
2019,Cameroon,Unilever,0,0,10,2,0,0,0,0,12,10,387
2019,Cameroon,Beiersdorf Global AG,0,11,0,0,0,0,0,0,11,10,387
2019,Cameroon,Benson,0,0,0,11,0,0,0,0,11,10,387
2019,Cameroon,Vitale,0,0,3,0,8,0,0,0,11,10,387
2019,Cameroon,Sivoderme,0,11,0,0,0,0,0,0,11,10,387
2019,Cameroon,Paracetamol,0,0,0,0,0,11,0,0,11,10,387
2019,Cameroon,Tnejr,0,0,0,0,10,0,0,0,10,10,387
2019,Cameroon,Splash,0,0,5,5,0,0,0,0,10,10,387
2019,Cameroon,Marda,0,0,10,0,0,0,0,0,10,10,387
2019,Cameroon,Mayo,0,0,10,0,0,0,0,0,10,10,387
2019,Cameroon,Azur,0,0,4,0,5,0,0,0,9,10,387
2019,Cameroon,Oridel,0,0,9,0,0,0,0,0,9,10,387
2019,Cameroon,Oilio,0,0,0,0,9,0,0,0,9,10,387
2019,Cameroon,Anna Super,0,0,0,8,0,0,0,0,8,10,387
2019,Cameroon,Jsltqr China Hb,0,0,0,8,0,0,0,0,8,10,387
2019,Cameroon,Nigerian Breweries Plc,0,0,0,8,0,0,0,0,8,10,387
2019,Cameroon,Tiger Brands,0,0,7,0,0,0,0,0,7,10,387
2019,Cameroon,Signale,0,5,0,0,0,2,0,0,7,10,387
2019,Cameroon,Tomtom,0,0,6,0,0,0,0,0,6,10,387
2019,Cameroon,Every Month,0,0,0,6,0,0,0,0,6,10,387
2019,Cameroon,Reckitt Benckiser,0,0,6,0,0,0,0,0,6,10,387
2019,Cameroon,Malta,0,0,0,6,0,0,0,0,6,10,387
2019,Cameroon,Sano,0,0,0,0,6,0,0,0,6,10,387
2019,Cameroon,Martina,0,0,6,0,0,0,0,0,6,10,387
2019,Cameroon,Ucb,0,0,0,0,5,0,0,0,5,10,387
2019,Cameroon,Ami,0,0,0,5,0,0,0,0,5,10,387
2019,Cameroon,Gino,0,0,5,0,0,0,0,0,5,10,387
2019,Cameroon,Parfic Derma,0,5,0,0,0,0,0,0,5,10,387
2019,Cameroon,Forment Cam,0,0,0,5,0,0,0,0,5,10,387
2019,Cameroon,Oridelle,0,0,0,4,0,0,0,0,4,10,387
2019,Cameroon,Prudence Plus,0,0,4,0,0,0,0,0,4,10,387
2019,Cameroon,Girlfriend,0,4,0,0,0,0,0,0,4,10,387
2019,Cameroon,Honig,0,0,4,0,0,0,0,0,4,10,387
2019,Cameroon,Sivoderm,0,4,0,0,0,0,0,0,4,10,387
2019,Cameroon,Cimencam,0,0,0,3,0,0,0,0,3,10,387
2019,Cameroon,Ferrero Group,0,3,0,0,0,0,0,0,3,10,387
2019,Cameroon,Super Star,0,0,0,3,0,0,0,0,3,10,387
2019,Cameroon,Maya,0,0,3,0,0,0,0,0,3,10,387
2019,Cameroon,Elena Tomato,0,0,3,0,0,0,0,0,3,10,387
2019,Cameroon,Raolfix,0,0,0,3,0,0,0,0,3,10,387
2019,Cameroon,Camlait,0,0,0,0,0,3,0,0,3,10,387
2019,Cameroon,Bridel,0,3,0,0,0,0,0,0,3,10,387
2019,Cameroon,Pazani,0,0,3,0,0,0,0,0,3,10,387
2019,Cameroon,Atur,0,0,0,0,3,0,0,0,3,10,387
2019,Cameroon,Schweppps,0,0,0,0,3,0,0,0,3,10,387
2019,Cameroon,Pipes,0,0,0,0,0,0,0,3,3,10,387
2019,Cameroon,FrieslandCampina,0,0,0,3,0,0,0,0,3,10,387
2019,Cameroon,Water Pipe,0,0,0,0,0,0,0,2,2,10,387
2019,Cameroon,Toys,0,0,0,0,0,0,0,2,2,10,387
2019,Cameroon,Manyan,0,0,2,0,0,0,0,0,2,10,387
2019,Cameroon,Sacks And Motors,0,0,0,2,0,0,0,0,2,10,387
2019,Cameroon,Nan,0,0,0,2,0,0,0,0,2,10,387
2019,Cameroon,Oragina,0,0,0,0,2,0,0,0,2,10,387
2019,Cameroon,Sosucam,0,0,0,2,0,0,0,0,2,10,387
2019,Cameroon,Pafic Derma,0,2,0,0,0,0,0,0,2,10,387
2019,Cameroon,Pasta,0,0,2,0,0,0,0,0,2,10,387
2019,Cameroon,Pipe,0,0,0,0,0,0,0,2,2,10,387
2019,Cameroon,Mor Fixe,0,0,0,2,0,0,0,0,2,10,387
2019,Cameroon,Total Clair,0,1,0,0,0,0,0,0,1,10,387
2019,Cameroon,Toyota,0,0,0,1,0,0,0,0,1,10,387
2019,Cameroon,Tamica,0,0,0,0,1,0,0,0,1,10,387
2019,Cameroon,Eezzee,0,0,0,0,1,0,0,0,1,10,387
2019,Cameroon,Bomkar,0,0,1,0,0,0,0,0,1,10,387
2019,Canada,The Coca-Cola Company,0,0,0,1,0,0,0,0,1,1,9
2019,Canada,Best Way,0,0,0,0,0,0,0,0,0,1,9
2019,Canada,Walmart,0,0,0,0,0,0,0,0,0,1,9
2019,Canada,Vype,0,0,0,0,0,0,0,0,0,1,9
2019,Canada,Unbranded,0,0,0,0,0,0,0,0,0,1,9
2019,Canada,Tim Hortons,0,0,0,0,0,0,0,0,0,1,9
2019,Canada,Swiss Delice,0,0,0,0,0,0,0,0,0,1,9
2019,Canada,Starbucks,0,0,0,0,0,0,0,0,0,1,9
2019,Canada,Stag,0,0,0,0,0,0,0,0,0,1,9
2019,Canada,Solo Cup Co.,0,0,0,0,0,0,0,0,0,1,9
2019,Canada,Real Canadian,0,0,0,0,0,0,0,0,0,1,9
2019,Canada,Ocho Rios,0,0,0,0,0,0,0,0,0,1,9
2019,Canada,Belmont,0,0,0,0,0,0,0,0,0,1,9
2019,Canada,Molson,0,0,0,0,0,0,0,0,0,1,9
2019,Canada,McDonald's Corporation,0,0,0,0,0,0,0,0,0,1,9
2019,Canada,Lifestyles,0,0,0,0,0,0,0,0,0,1,9
2019,Canada,LCBO,0,0,0,0,0,0,0,0,0,1,9
2019,Canada,Humpty Dumpty,0,0,0,0,0,0,0,0,0,1,9
2019,Canada,Home Coffee Solutions,0,0,0,0,0,0,0,0,0,1,9
2019,Canada,Heineken International,0,0,0,0,0,0,0,0,0,1,9
2019,Canada,Grace,0,0,0,0,0,0,0,0,0,1,9
2019,Canada,French's,0,0,0,0,0,0,0,0,0,1,9
2019,Canada,Fererro Rocher,0,0,0,0,0,0,0,0,0,1,9
2019,Canada,Bistro Box,0,0,0,0,0,0,0,0,0,1,9
2019,Canada,Nestlé,0,0,0,0,0,0,0,0,0,1,9
2019,China,Tingyi (Cayman Islands) Holding Corporation,0,0,0,55,337,0,0,0,392,48,1439
2019,China,Nongfu Spring,0,0,0,23,220,0,0,0,243,48,1439
2019,China,China Resources Group,0,0,0,25,177,0,0,0,202,48,1439
2019,China,The Coca-Cola Company,0,0,0,35,146,0,0,0,181,48,1439
2019,China,Hangzhou Wahaha Group,0,0,0,20,83,0,0,0,103,48,1439
2019,China,Mulanhua,0,0,0,97,0,0,0,0,97,48,1439
2019,China,Mengniu,0,0,0,96,0,0,0,0,96,48,1439
2019,China,Yili,0,0,0,74,2,0,0,0,76,48,1439
2019,China,Ganten,0,0,0,21,51,0,0,0,72,48,1439
2019,China,Shuanghui,0,0,0,69,0,0,0,0,69,48,1439
2019,China,Double Happiness Cigarette,0,0,0,65,0,0,0,0,65,48,1439
2019,China,Want Want,0,0,0,60,1,0,0,0,61,48,1439
2019,China,Boyuan,0,0,0,60,0,0,0,0,60,48,1439
2019,China,Septwolves Cigarette,0,0,0,51,0,0,0,0,51,48,1439
2019,China,Redbull,0,0,0,49,0,0,0,0,49,48,1439
2019,China,Liqun Cigarette,0,0,0,43,0,0,0,0,43,48,1439
2019,China,Furongwang Cigarette,0,0,0,43,0,0,0,0,43,48,1439
2019,China,Shenzhen Ganten Food & Beverage Co.,0,0,0,0,41,0,0,0,41,48,1439
2019,China,Indofood,0,0,0,40,0,0,0,0,40,48,1439
2019,China,Vitasoy International Holdings Limited,0,0,0,38,0,0,0,0,38,48,1439
2019,China,Dali Foods,0,0,0,35,1,0,0,0,36,48,1439
2019,China,RedBull,0,0,0,32,0,0,0,0,32,48,1439
2019,China,Yakult,0,0,0,28,1,0,0,0,29,48,1439
2019,China,Jinluofood,0,0,0,27,0,0,0,0,27,48,1439
2019,China,CHANG BAISHAN,0,0,0,24,0,0,0,0,24,48,1439
2019,China,Uni-President,0,0,0,18,5,0,0,0,23,48,1439
2019,China,Plastic Beg,0,0,0,23,0,0,0,0,23,48,1439
2019,China,Hek,0,0,0,21,1,0,0,0,22,48,1439
2019,China,Brightdairy,0,0,0,21,0,0,0,0,21,48,1439
2019,China,Yinlu,0,0,0,16,4,0,0,0,20,48,1439
2019,China,Kyfen,0,0,0,18,0,0,0,0,18,48,1439
2019,China,Harbin Beer,0,0,0,18,0,0,0,0,18,48,1439
2019,China,Liulanshan,0,0,0,17,0,0,0,0,17,48,1439
2019,China,Tsingtao,0,0,0,17,0,0,0,0,17,48,1439
2019,China,Toly Food,0,0,0,15,0,0,0,0,15,48,1439
2019,China,YUXI CIGARETTE,0,0,0,15,0,0,0,0,15,48,1439
2019,China,PepsiCo,0,0,0,6,8,0,0,0,14,48,1439
2019,China,Kouweiwang,0,0,0,14,0,0,0,0,14,48,1439
2019,China,Strongfood,0,0,0,13,0,0,0,0,13,48,1439
2019,China,Baixiangfood,0,0,0,13,0,0,0,0,13,48,1439
2019,China,Liwayway Holdings Company Limited,0,0,0,12,0,0,0,0,12,48,1439
2019,China,Xiangbalao,0,0,0,12,0,0,0,0,12,48,1439
2019,China,Hengan,0,0,0,11,0,0,0,0,11,48,1439
2019,China,ZUANSHI CIGARETTE,0,0,0,11,0,0,0,0,11,48,1439
2019,China,Jin Mai Lang,0,0,0,11,0,0,0,0,11,48,1439
2019,China,Nestlé,0,0,0,11,0,0,0,0,11,48,1439
2019,China,Wljhealth,0,0,0,9,1,0,0,0,10,48,1439
2019,China,Evergrande Spring,0,0,0,1,9,0,0,0,10,48,1439
2019,China,Budweiser,0,0,0,10,0,0,0,0,10,48,1439
2019,China,junlebao,0,0,0,9,1,0,0,0,10,48,1439
2019,China,Hongta Group,0,0,0,9,0,0,0,0,9,48,1439
2019,China,Danone,0,0,0,2,7,0,0,0,9,48,1439
2019,China,Nanjing Cigarette,0,0,0,9,0,0,0,0,9,48,1439
2019,China,Ming Tai Lang,0,0,0,8,0,0,0,0,8,48,1439
2019,China,A.S. Watson Group,0,0,0,6,2,0,0,0,8,48,1439
2019,China,Starbucks,0,0,0,8,0,0,0,0,8,48,1439
2019,China,Zhong Yan,0,0,0,7,0,0,0,0,7,48,1439
2019,China,Ichaoneng,0,0,0,7,0,0,0,0,7,48,1439
2019,China,Kefir,0,0,0,7,0,0,0,0,7,48,1439
2019,China,P&G,0,0,0,7,0,0,0,0,7,48,1439
2019,China,SNOWBEER,0,0,0,7,0,0,0,0,7,48,1439
2019,China,Xiangpiaopiao Food,0,0,0,7,0,0,0,0,7,48,1439
2019,China,Zaolong,0,0,0,0,7,0,0,0,7,48,1439
2019,China,Huanghelou Cigarette,0,0,0,6,0,0,0,0,6,48,1439
2019,China,Coconut Palm,0,0,0,6,0,0,0,0,6,48,1439
2019,China,Dongjunjituan,0,0,0,6,0,0,0,0,6,48,1439
2019,China,Chivalry,0,0,0,0,6,0,0,0,6,48,1439
2019,China,Jin Wei,0,0,0,6,0,0,0,0,6,48,1439
2019,China,KFC,0,0,0,6,0,0,0,0,6,48,1439
2019,China,Telunsu,0,0,0,6,0,0,0,0,6,48,1439
2019,China,Snowbeer,0,0,0,6,0,0,0,0,6,48,1439
2019,China,Chubang,0,0,0,5,0,0,0,0,5,48,1439
